p1_dragon,p1_electric,p1_fire,p1_flying,p1_ghost,p1_grass,p1_ground,p1_ice,p1_normal,p1_notype,p1_poison,p1_psychic,p1_rock,p1_water,p2_dragon,p2_electric,p2_fire,p2_flying,p2_ghost,p2_grass,p2_ground,p2_ice,p2_normal,p2_notype,p2_poison,p2_psychic,p2_rock,p2_water,diff_base_hp,diff_base_atk,diff_base_def,diff_base_spa,diff_base_spd,diff_base_spe,diff_level,hp_diff_mean,move_basepow_diff_mean,move_acc_diff_mean,somma_diff_hp,diff_status_stunned,diff_status_poisoned,diff_status_dmgresiduo,diff_effect_trap,diff_effect_buff,diff_effect_confuse,p1_effect_transform,p2_effect_transform,p1_boost_atk,p1_boost_def,p1_boost_spa,p1_boost_spd,p1_boost_spe,p2_boost_atk,p2_boost_def,p2_boost_spa,p2_boost_spd,p2_boost_spe,p1_movetype_ELECTRIC,p1_movetype_FIGHTING,p1_movetype_FIRE,p1_movetype_FLYING,p1_movetype_GHOST,p1_movetype_GRASS,p1_movetype_GROUND,p1_movetype_ICE,p1_movetype_NORMAL,p1_movetype_POISON,p1_movetype_PSYCHIC,p1_movetype_ROCK,p1_movetype_WATER,p1_movecat_PHYSICAL,p1_movecat_SPECIAL,p1_movecat_STATUS,p2_movetype_ELECTRIC,p2_movetype_FIGHTING,p2_movetype_FIRE,p2_movetype_FLYING,p2_movetype_GHOST,p2_movetype_GRASS,p2_movetype_GROUND,p2_movetype_ICE,p2_movetype_NORMAL,p2_movetype_POISON,p2_movetype_PSYCHIC,p2_movetype_ROCK,p2_movetype_WATER,p2_movecat_PHYSICAL,p2_movecat_SPECIAL,p2_movecat_STATUS
0.10959669231316985,0.006829189195032705,0.040814889692199874,0.06569357552851013,0.9088937358058399,0.06928912393495838,0.08745393326750396,0.07276298295623757,0.2618849494766908,,1.0,0.43397163296700914,0.08745393326750397,0.11176798467165186,0.013469207118997864,0.01832235634387213,0.005476441835559242,0.005374393956092367,0.01288592186331021,0.003685498668226458,0.004658758584628287,0.013090239973085515,0.029340799256315424,,0.014735572737768921,0.038267056755125026,0.004658758584628287,0.008192523786926252,0.14698501050856902,0.01031366361718448,0.002810501215386663,0.1237828590041528,0.1237828590041528,0.10975035177462715,0.006195641396748849,0.025373056937783096,0.023848716207875348,0.1628389202848372,0.022082244991420998,0.023033812989923116,0.0420361261016517,0.03916268805983481,0.020685941469406513,0.05095365922357645,0.0727542751086111,0.008762398265567727,0.008762398265567727,0.1228267669827894,0.007272108464624351,0.028361182741116032,0.02834996555272252,0.057657869034686775,0.007843937448711404,,0.0015905861840054955,0.0016050823140809575,0.013497202363510334,0.007635212341955422,0.09636585426237917,0.042515503084910575,0.01718672266697948,0.28107440499440123,0.035366176260955375,0.012385284054823774,0.06840159027954872,0.018122340029538827,0.0680901209305261,0.023636929261926978,0.0011103779751680512,0.0542794820085715,0.03627109138434427,0.01291255945310616,0.04680839437484215,0.03542695859777256,0.05228394445131179,0.0002198968367653916,0.006942260164045901,0.010648340304773435,0.009959308515777563,0.15930671429511023,0.01910076567532697,0.15979713613752564,0.016970225464800346,0.09865796277121541,0.021506954021597535,0.0027214453374850493,0.08796483044592061,0.059702720752512456,0.0438222252407122
0.1619843446755112,0.3244204330277854,0.07278682884534897,0.3601830673300562,0.376945182743388,0.3082681955043186,0.1540988526923782,0.11865854152233753,0.09507792364613336,,0.43397163296700914,1.0,0.15409885269237816,0.18169114599809477,0.009291635194849499,0.009560873009186302,0.012806125370353132,0.0021171049329222987,0.007530579805702841,0.00395695712536747,0.001926307252330638,0.012263182710413524,0.01660018115858946,,0.006197671649391262,0.009813027386304376,0.001926307252330638,0.028912029706183635,0.02823686873635464,0.09006378814242785,0.08132458795594248,0.03497176665457152,0.03497176665457152,0.010993065095198267,0.014457263413576178,0.014990415308683986,0.0031156165713050956,0.15231716547343066,0.083759383002041,0.06827833394515584,0.0483081332122429,0.04215628082390433,0.028801735947161677,0.06899449153184373,0.06481687041705611,0.0006244017783495901,0.0006244017783495901,0.062413062316252294,0.023185018981239564,0.10301867271273767,0.10301910235788582,0.12930190566535976,0.000758627252138437,,0.02613466884145043,0.026133526996075483,0.010230268196535401,0.01403536588225307,0.09604828020837702,0.053305663603825944,0.14080336420909975,0.15694709181029298,0.03601948429763241,0.0749360197008871,0.008812526928670546,0.046463442598002794,0.05060903607088233,0.20122678548980216,0.0380296037310436,0.08823893575797624,0.11656008694322115,0.04685053284504656,0.1156037679544173,0.06174522724661951,0.050881243336255585,0.003903651540578491,0.03660829845600457,0.007262334751239232,0.025857301149211087,0.11320643871960305,0.0235526764498109,0.10635207833718434,0.00431389652035753,0.1063089643912156,0.06081510223065616,0.015925893608357347,0.061604505659565406,0.09456545825781468,0.0661313643727519
0.02676160702089188,0.18428906604605774,0.04550171736860032,0.17009228326087028,0.10461148480162794,0.1351759340181121,1.0,0.11277759725894115,0.3152131864214923,,0.08745393326750397,0.15409885269237816,1.0,0.02022936340961512,0.01589362949607464,0.02206938844913952,0.01097908818623332,0.014387898021346974,0.00281084094499859,0.014254809878420911,0.006135004023371906,0.033944221248612474,0.009258024769906312,,0.001551323454768594,0.018354157479470806,0.006135004023371906,0.01659851900459483,0.04480963484407889,0.16511623247347929,0.18270275834686442,0.23839909479376917,0.23839909479376917,0.1201696853405645,0.012613158183401738,0.014708399698344886,0.004375329664518903,0.015420272338650258,0.04429449321686312,0.022877024169198974,0.001374671095690904,0.002186979335896478,0.0009621688308918822,0.021612611024708406,0.001631968416400897,0.003377995260215822,0.003377995260215822,0.020972349387495252,0.012566847342315376,0.027772924699546373,0.027795459828493234,0.03363279215752125,0.011768097966388847,,0.029114515132349927,0.02910082547423755,0.014339942006346003,0.05056748097010958,0.061721034135915745,0.033261402405727905,0.05304398382052824,0.009350047754056129,0.015411277052199622,0.3563852100222975,0.012411986881746587,0.06338978263709921,0.0218489058258555,0.09406064693672202,0.2615340919652204,0.030981033410221966,0.05072165556652041,0.0438171503415879,0.05425622907950982,0.05432552111666492,0.013843596744668188,0.003561682277455024,0.03428714192322071,0.010415256423104058,0.04724601024969231,0.09965596812972423,0.08133309448238063,0.08774407464189178,0.0227958320815385,0.03782099715355303,0.016145452100301275,0.051649366843849936,0.03957915157859929,0.11647278744094713,0.05647853491988894
0.03564244376166243,0.23611052812742322,0.034012540574819186,0.25394858474837056,0.1287365885850524,0.20366881923479865,0.02022936340961512,0.21803780466544864,0.2487179940352566,,0.11176798467165186,0.18169114599809477,0.02022936340961512,1.0,0.01954544835171225,0.009379226078083803,0.01443873864679592,0.023773135979089543,0.009321775523907628,0.00030589950036893313,0.005529689346240418,0.008070553674827617,0.00163000211706172,,0.010218513439957172,0.015292849736554336,0.005529689346240418,0.015317091149165706,0.07084064998780848,0.0105727442071414,0.1682811865440674,0.06396027697671515,0.06396027697671515,0.006020356370232904,0.003269596291746801,0.009767186839357863,0.0028375214570289155,0.061696479886149076,0.046239429718816824,0.024437461521248836,0.009193994494415455,0.0013132118852789596,0.034804369004579845,0.0054915795469610874,0.04667045675628482,0.0075190826030577945,0.0075190826030577945,0.01698814703246792,0.008526081935285567,0.10384456529488062,0.10386914654432222,0.06281171047226539,0.0007899959767601538,,0.011354451293788329,0.011386947463973035,0.014169557920893229,0.023791700894474525,0.09496363919473896,0.0013657223856248127,0.13085944973952604,2.6205192101798682e-05,0.07691038078545442,0.019523421269655873,0.11446767622552413,0.06957106992356488,0.02436015121463968,0.010054321263936239,0.0022671072298601443,0.2565319469660762,0.18075236807887227,0.1384077171128325,0.05814332510320144,0.12688500244661396,0.016945993133512846,0.00667890859358727,0.015127173753983763,0.007283191123724519,0.0003506510481487394,0.0519935699769206,0.04156641438001061,0.03053217872645912,0.027784850943775436,0.005049602634481131,0.03188232838369066,0.017943328185877582,0.07240646920105415,0.06752636879681592,0.007233414900698922
0.009801573150770888,0.010637719379598358,0.0399821983283545,0.009305999336177257,0.014251754451194134,3.83544187249346e-06,0.01589362949607464,0.01141606988741948,0.026998681554018685,,0.013469207118997864,0.009291635194849499,0.01589362949607464,0.01954544835171225,1.0,0.010622316825709095,0.0026451910307679714,0.33011005052893294,0.020288456203996368,0.013895899856928117,0.0029890501213891796,0.024524344319764423,0.011358743828324375,,0.0203697022004893,0.08368276974454461,0.0029890501213891796,0.02476934884716649,0.044519710818873875,0.17496206217761107,0.06792792183863201,0.034569327531237634,0.034569327531237634,0.05659173153252157,0.0004905114125790866,0.010302740878353287,0.011151406410273762,0.02559663392877828,0.010873946630217207,0.016985257011133202,0.015728684654237678,0.02153711680150195,0.08720427798321992,0.002947751175433523,0.01410459662588586,0.00069372258263359,0.00069372258263359,0.0009456948814412437,0.0007866299510377064,0.024853064593099484,0.024853857290511094,0.003260030943986891,0.003487228422328878,,0.0013549935081988735,0.0013538397017286406,0.07838717876583154,0.008009951448951903,0.011870651209952864,0.049466008491495655,0.004302198906074911,0.035745962608491444,0.004414061808295324,0.006968984100536903,0.004398669943717728,0.03397318056438283,0.005646969305096903,0.02753528902178633,0.017388683721046398,0.010638990162568663,0.02013097150548774,0.01878966566833621,0.002958304566527857,0.0012300477567215686,0.011743422229294611,0.0023224325548692262,0.005001645097558901,0.019438329728218334,0.02213578633057289,0.005393070726880329,0.015464448157489345,0.03089317808503258,0.014440168021889134,0.005231536376728046,0.015624327535904406,0.018380307995198294,0.035054866921945045,0.006781554102214858,0.015424341032069668
0.0030268355064745744,0.009230739973769391,0.0010110188262285199,0.004032597665310695,0.019346698721676953,0.03365971260374405,0.02206938844913952,0.01776014433554336,0.032375885870042184,,0.01832235634387213,0.009560873009186302,0.02206938844913952,0.009379226078083803,0.010622316825709095,1.0,0.011679425773365542,0.4832409071569017,0.08958049363336822,0.06135516454023146,0.013197681611486005,0.10828339268940737,0.05015275036036757,,0.08993922257747311,0.36948813389000895,0.013197681611486005,0.10936517172111013,0.04665349726071624,0.11635041213824422,0.08661503051473804,0.010621400929084989,0.010621400929084989,0.13356568813330644,0.0021657761453027597,0.010076804125751404,0.014359417186343032,0.030830942257977324,0.003901359012279329,0.011982878982477208,0.022895279253032218,0.013473065077441065,0.007668670028870191,0.0071715230624966025,0.008614711648648755,0.003063023168056072,0.003063023168056072,0.007252537748686472,0.003473241069316545,0.02453508933525715,0.02453888922338395,0.002206985572269833,0.012832764308984664,,0.022433483323173686,0.02243845991963259,0.019767506693482605,0.023788522254482154,0.024692915937863442,0.012026413664546168,0.004790287892950978,0.018362340355628518,0.013999363489477314,0.03681126908703197,0.013381928510883918,0.02718546936207893,0.004636966044680282,0.0219721745325515,0.037526174534269305,0.00643098412484862,0.01904681671455279,0.0028663248479224796,0.007151327965577936,0.10668772348892039,0.014637477311192278,0.004369441519770305,0.09273602581894197,0.00649979917307508,0.028210952206602503,0.0027044886285641535,0.023013200068779115,0.05853647400808324,0.023951925921789866,0.04003785321078552,0.005060860600391364,0.016476304585529355,0.014520765291746842,0.022115259520197553,0.028222992402616446
0.018255872382801398,0.008900685564700197,0.015263673845493177,0.007575248199143718,0.013883516451844134,0.00418499888606788,0.01097908818623332,0.020980367846918955,0.01057722494040982,,0.005476441835559242,0.012806125370353132,0.01097908818623332,0.01443873864679592,0.0026451910307679714,0.011679425773365542,1.0,0.3629618561991334,0.022307517482179365,0.015278788384499144,0.003286513629601128,0.02696495160358082,0.012489140325819045,,0.022396848896501953,0.0920106897372468,0.003286513629601128,0.027234338427461608,0.015060364739663351,0.054382852115340906,0.0367871917960249,0.07076045681280725,0.07076045681280725,0.0014676740554265372,0.0005393259990457593,0.013521812740419293,0.0060668725987521885,0.05222302826200692,0.0018428497013392973,0.016223350536602076,0.012219111895589762,0.0162740886422965,7.664480456577999e-05,0.02790765717856601,0.01117018226176043,0.0007627602851730592,0.0007627602851730592,0.00013891737952301754,0.0008649135847666492,0.012615283946466523,0.012616207306489864,0.008040338111182209,0.09614668247069245,,0.004404131633207213,0.004402850915651185,0.0020427914813899513,0.01652153922970894,0.008884453373068583,0.006547349980151568,0.006506425356811039,0.003843952663376499,0.019562408933502216,0.01623182031783907,0.01684800455213533,0.01121461565886291,0.014338224065340278,0.004754028262089154,0.038904903474625975,0.009584239944747568,0.003746882301511614,0.0009218318576260957,0.00036617710596183666,0.004415309219700396,0.017911775167445052,0.09757762106415174,0.015041661363505711,0.004133469191254862,0.008908340599073297,0.014547769582714254,0.019379306510787356,0.014156343308317765,0.034829393947531484,0.011739698509828353,0.0033798590553343034,0.009017384549393687,0.03265988827005632,0.03452700558594836,0.000724548003981229
0.011793111160574547,0.00740593838395201,0.016214976989886835,0.0032580832542787063,0.0018305067562000223,0.011307554121284908,0.014387898021346974,0.012244665855832603,0.025241757040272934,,0.005374393956092367,0.0021171049329222987,0.014387898021346974,0.023773135979089543,0.33011005052893294,0.4832409071569017,0.3629618561991334,1.0,0.06145967434644373,0.042094749416634894,0.009054708018128665,0.06053374940673655,0.03440896092113651,,0.06170579225882715,0.25349961205501187,0.009054708018128665,0.0750336101778143,0.10252014615074662,0.22762295127530463,0.15424658973033242,0.020200529898024608,0.020200529898024608,0.04849295185835182,0.0014859026915210328,0.007424581068963384,0.01071386973180282,0.00994854384234536,0.013114014919960598,0.022629890365945104,0.033117015263557925,0.0413710395569169,0.034427699845770154,0.027408862666943104,0.010478890978860816,0.0021014888262930525,0.0021014888262930525,0.0036645596447785036,0.002382932448670677,0.016159706964617934,0.01616231637416249,0.006893305085408777,0.027056662471449288,,0.01398415732672139,0.013987577521878472,0.06239642522497585,0.0005649034696411033,0.029181483615712798,0.004920055330491472,0.006518832858028938,0.013358403849375214,0.01411553646027717,0.0052084895670066935,0.0009056594365258552,0.015893919984384695,0.0011345844741347823,0.0256285245752635,0.05845335613758538,0.016651848265973053,0.014629665840569456,0.020315283874885223,0.001149133875131125,0.04510068659796497,0.045469009073983255,0.02686879749937484,0.15544138164524504,0.0029781267666862733,0.008142465867907183,0.0016185113348360742,0.011825802961074982,0.0379940248465113,0.04542599101453853,0.017746240424099086,0.0002975120244194716,0.029183693613415537,0.0033099960222875147,0.02165846298981431,0.019890115189574314
0.008991025245586773,0.013807369028682024,0.0012906575476332046,0.003109511536964082,0.014249162086281419,0.011738378888036818,0.00281084094499859,0.01912395017880267,0.008814595698599284,,0.01288592186331021,0.007530579805702841,0.00281084094499859,0.009321775523907628,0.020288456203996368,0.08958049363336822,0.022307517482179365,0.06145967434644373,1.0,0.11718738850367365,0.025207361987251653,0.2068195579406976,0.09579095557887932,,0.9960114293427852,0.705716459537386,0.025207361987251653,0.20888573868706584,0.10134334712526606,0.03828010617221609,0.02268658724688378,0.3159598218894016,0.3159598218894016,0.09453866865296862,0.004136597993884664,0.031403541935711814,0.009831748036345386,0.14993473321607126,0.025045137219762658,0.00877605609727002,0.0013446373697562515,0.0031290071654621805,0.0025997058211650057,0.042304728853235704,0.03494581918114423,0.014171322435707453,0.014171322435707453,0.004601251756408901,0.006633835205348088,0.0038168628329757048,0.003824272053276942,0.0036903267552223793,0.004476874788689679,,0.04372010911993698,0.04371024486479558,0.04707853555114189,0.023675912599105075,0.03162752111923748,0.012975091206986762,0.014573946770874185,0.014425450265476437,0.004859292585860806,0.10129294447529777,0.045092783937915874,0.13419869990925481,0.0038277032388307395,0.08938807304894222,0.02203055164487587,0.00030776285194214096,0.06167087697524413,0.02474300396064936,0.04201513740131511,0.02754213520743577,0.10774727959949677,0.011842319480762658,0.036118217598490404,0.23694885714524103,0.010225344092004368,0.031072271013842388,0.006758148514415033,0.027246129249234755,0.009248613970959938,0.013451869548762626,0.03615579794640956,0.045254632119390445,0.00834906179424884,0.0008346130438647512,0.021230163281841113
0.03466336293533859,0.0052411164900063026,0.015303585702311197,0.02269644545323238,0.005491072649304313,0.004681001220941816,0.014254809878420911,0.008454689957795998,0.03739123637845314,,0.003685498668226458,0.00395695712536747,0.014254809878420911,0.00030589950036893313,0.013895899856928117,0.06135516454023146,0.015278788384499144,0.042094749416634894,0.11718738850367365,1.0,0.017264939939747065,0.1416541424690553,0.06560881284113507,,0.10689164482864592,0.15731409689215498,0.017264939939747065,0.1430693039012099,0.23718491499412578,0.4565453093974738,0.29932439060693944,0.13719069425817862,0.13719069425817862,0.6054508197897221,0.0028332245141484986,0.025582293642413233,0.012501999878121416,0.009914477696391016,0.010334302836750924,0.034782288144847864,0.010356238933526678,0.006828544055023685,0.0019509371375574691,0.016614833233581205,0.0064885837458339484,0.022957920257080103,0.022957920257080103,0.003282711141166917,0.026032578641444065,0.018501965872625165,0.018506984654119932,0.030069103322917946,0.0010645563157835386,,0.03639937376371743,0.03640585479723597,0.004521874843849275,0.013305184936665763,0.016866056744807307,0.001783755025914391,0.00913437993177073,0.03273438028726662,0.00835396278226567,0.019754434735033466,0.05562992069071583,0.046811724482316124,0.013725679400778915,0.007241805164997132,0.005208444159014213,0.01083057829227376,0.005975364464224574,0.04039654100621854,0.011253355640308653,0.021066957625073747,0.06677948751040444,0.027401278549563368,0.016839407258103224,0.009502458821590844,0.16339647310153158,0.015391653420705573,0.016580858417202474,0.044786023326512645,0.0022391497799693384,0.024557578459376124,0.0443700090854405,0.014445179666844467,0.012377917008521316,0.011245426280621277,0.012743388229099258
0.013535626706167016,0.022273214676161286,0.005642465345792583,0.01589068619811814,0.0008532014447035944,0.008859280378454957,0.006135004023371906,0.00851107482300741,0.03417127404900269,,0.004658758584628287,0.001926307252330638,0.006135004023371906,0.005529689346240418,0.0029890501213891796,0.013197681611486005,0.003286513629601128,0.009054708018128665,0.025207361987251653,0.017264939939747065,1.0,0.03047023482479318,0.014112654236581932,,0.02530830595376254,0.1039715317832344,1.0,0.03077464033246936,0.0645609054329475,0.1892531978123911,0.16026115238643449,0.20457411692156083,0.20457411692156083,0.1744516250030181,0.0006094351690161437,0.02421527635921296,0.006648691462227894,0.001018592314780904,0.033538044155941193,0.022336934161235063,0.0005107321881565811,0.004489568893495096,0.04188591946285067,0.008307687590861297,0.018372052881847217,0.000861914582526563,0.000861914582526563,0.004729430789230633,0.0009773472030817137,0.002790366127547948,0.002789262745014855,0.0009255260734042427,0.003300938862406228,,0.008415997457471026,0.008417389115409915,0.05972807200825002,0.004702309483222233,0.008127291681766284,0.0005270385263263362,0.0011355973130617216,0.011504295989561179,0.010494781631910838,0.010073610178764038,0.014657958982811466,0.003134256846488499,0.00701606854524685,0.005299517909593929,0.01791535371259912,0.008521033036106046,0.006637010070890404,0.03715539933097995,0.02198855090217318,0.01867771626086085,0.026915852301830426,0.0026216782058871295,0.02356928326791723,0.020595476927527046,0.013060939606198564,0.028975653370004194,0.015446346085392575,0.004188363031582897,0.006901212498214552,0.016072831969988922,0.03163412094816446,0.005440152313921558,0.02568806505456086,0.01762592401262193,0.014713827214079895
0.023157793206534563,0.003708220893607788,0.01906260402095069,0.012953442179432803,0.006703531441907746,0.022051448021115912,0.033944221248612474,0.01693756865971365,0.022757676869854734,,0.013090239973085515,0.012263182710413524,0.033944221248612474,0.008070553674827617,0.024524344319764423,0.10828339268940737,0.02696495160358082,0.06053374940673655,0.2068195579406976,0.1416541424690553,0.03047023482479318,1.0,0.11579049454107604,,0.2076477757661538,0.270713880426265,0.03047023482479319,0.2332371695735845,0.04920517299863827,0.30650538907481656,0.44639445057569,0.47333107951723674,0.47333107951723674,0.21273995753555727,0.0050002500187515675,0.03392358885683969,0.06708503414624005,0.07414618946922923,0.02261143615985546,0.08932258500158696,0.00027254756889999834,0.004900949784740607,0.03837221282090538,0.014516121666416294,0.016194563951415455,0.007071775024730406,0.007071775024730406,0.015550544419631607,0.001336478053502531,0.006572290544747398,0.006581239792544484,0.03015936623613787,0.01585089326301095,,0.03385753295780485,0.03384958949499455,0.012962475529487814,0.1126545788211587,0.03812148416186636,0.006466579550725945,0.011919163993145665,0.006899902467650759,0.05067541085162031,0.05704563124865592,0.0836719674784193,0.057548864010720215,0.007844741841870492,0.046954583390935674,0.014951275892078035,0.03005540755012479,0.0489155949392053,0.04740572734434912,0.013747960281026995,0.11808526937844646,0.08515524346371993,0.029505359200308202,0.004925961479407361,0.078428316738517,0.1596046914788902,0.05473081042061583,0.22377646889396915,0.07615786339339604,0.016265231824989117,0.003161165518196218,0.038162073037286096,0.0024326922692605468,0.1280654371744034,0.09223183297259653,0.03598789941147398
0.024752632583322626,0.017032072863774738,0.0016181265568091705,0.013913418165355176,0.027455926233395975,0.025589301518919888,0.009258024769906312,0.007350244530959291,0.025836394986318675,,0.029340799256315424,0.01660018115858946,0.009258024769906312,0.00163000211706172,0.011358743828324375,0.05015275036036757,0.012489140325819045,0.03440896092113651,0.09579095557887932,0.06560881284113507,0.014112654236581932,0.11579049454107604,1.0,,0.09617455458526883,0.39510411234435266,0.014112654236581932,0.11694727145722145,0.6449781642422023,0.026101970633186703,0.0461108250299988,0.3669640692934004,0.3669640692934004,0.34126970864151956,0.002315925690001047,0.009438030738953525,0.0047157586616479764,0.016025258811983887,0.04046419322141503,0.04958790393572776,0.04751144598447429,0.06303431841391792,0.01141375658901041,0.013492063484982067,0.0326965123594813,0.00327537730958701,0.00327537730958701,0.016411119994856452,0.02060839412444043,0.032221863672627325,0.032225905933689895,0.01963494410427629,0.004200384143382545,,0.02970487039798213,0.029710168306058295,0.026854123071640628,0.008599790507475108,0.026633744798036797,0.008898666184429605,0.00011012641252124794,0.005904173953188429,0.009763061283669137,0.029883309808198363,0.004334689775615755,0.01205741220503621,0.007559441910607983,0.040354927540161165,0.009744503399923702,0.005459965761173236,0.00875950312903593,0.04087433227564682,0.00841875040161035,0.042472558532192964,0.044141193407344036,0.07531651951850192,0.01153216883752368,0.007134649986954474,0.006824884944749678,0.06423245142058039,0.005089881094743045,0.018479373312782085,0.08060500442256222,0.012011180686502981,0.039285262726365074,0.04230764430555503,0.009544879286466962,0.006635220366780686,0.033003259028972234
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00952983747129685,0.014663672809700011,0.0015268910066949819,0.0033674891524011117,0.014539839011420233,0.01032569946672151,0.001551323454768594,0.018239932059087673,0.00745058303700802,,0.014735572737768921,0.006197671649391262,0.001551323454768594,0.010218513439957172,0.0203697022004893,0.08993922257747311,0.022396848896501953,0.06170579225882715,0.9960114293427852,0.10689164482864592,0.02530830595376254,0.2076477757661538,0.09617455458526883,,1.0,0.708542531487864,0.025308305953762534,0.2097222306222916,0.1000427469041668,0.04360831501493135,0.022811514205167638,0.31350316691945657,0.31350316691945657,0.09065769093807102,0.004153163178673704,0.031497219905087144,0.008649718876957395,0.14481717826274948,0.024436958272739014,0.008769956771720497,0.0027110630902676992,0.0018948381622729594,0.010907659907715127,0.04312703908759678,0.034534402306236285,0.014091417956212474,0.014091417956212474,0.004369169975411914,0.006660400684081933,0.003556331851779046,0.003563771713345072,0.004161678730029427,0.002662605205158835,,0.0441410743603508,0.044131169583574624,0.046827220481934495,0.02399874835468016,0.03153575685515146,0.012595738957784474,0.015319738891399095,0.013983415285185092,0.0037636449468127927,0.10065865518873818,0.044823307813570565,0.1352021741756868,0.0022703295374989683,0.08823393802471291,0.021388366549485113,0.00039023664586656983,0.06257137515698626,0.025044315859456504,0.04319374441177532,0.02839436438571939,0.10882513698885883,0.00995677660507611,0.035228908317213224,0.2358935653639071,0.011918653163911845,0.03158202502565723,0.007318947401079679,0.025802208220850633,0.010974402998351212,0.012498934343618952,0.033957371640855605,0.04622071167050586,0.007301530968716285,0.000255491958865967,0.023109608964522774
0.005739197864487947,0.0027947550672954152,0.0056567745570595355,0.006581590254439508,0.03578711530478397,0.039457470975446725,0.018354157479470806,0.011911367717945081,0.030658047379731563,,0.038267056755125026,0.009813027386304376,0.018354157479470806,0.015292849736554336,0.08368276974454461,0.36948813389000895,0.0920106897372468,0.25349961205501187,0.705716459537386,0.15731409689215498,0.1039715317832344,0.270713880426265,0.39510411234435266,,0.708542531487864,1.0,0.1039715317832344,0.2783312246485127,0.2864583008292188,0.16825922107718647,0.09605389139772005,0.026129472532248288,0.026129472532248288,0.07917783219603877,0.00586155804924304,0.020515853172057574,0.00205539274529433,0.12351997187464815,0.007789070432337961,0.03849709987078755,0.04302168922311645,0.04814437895351519,0.0338755838881091,0.048778112319404425,0.05723920775062205,0.00792031629057458,0.00792031629057458,0.007147847128863626,0.00285398665390672,0.034067043823390236,0.034077441823543615,0.004289659397217465,0.02504675021864623,,0.008615585770095696,0.00860182933111231,0.0797451386635694,0.025785948050635842,0.05415950402543541,0.023995329386328278,0.01015691673273278,0.0253674773910279,0.009311398629427823,0.11770578913173228,0.03092587488280569,0.13491763862407533,0.008722410273264406,0.10554340693220506,0.05016755763779335,0.004028499408613074,0.07009825784468557,0.05283379012497754,0.03917807708301305,0.008782847970412911,0.11303227209320967,0.04842471205804135,0.08162609756668376,0.20361363131979324,0.021526673378966257,0.012005134663221624,0.018645390165841137,0.06046272979722991,0.07098561261339707,0.019393976645151814,0.004403360349895998,0.07444049919130717,0.005657784807478782,0.01929384742151414,0.05347579739541914
0.013535626706167016,0.022273214676161286,0.005642465345792583,0.01589068619811814,0.0008532014447035944,0.008859280378454957,0.006135004023371906,0.00851107482300741,0.03417127404900269,,0.004658758584628287,0.001926307252330638,0.006135004023371906,0.005529689346240418,0.0029890501213891796,0.013197681611486005,0.003286513629601128,0.009054708018128665,0.025207361987251653,0.017264939939747065,1.0,0.03047023482479319,0.014112654236581932,,0.025308305953762534,0.1039715317832344,1.0,0.03077464033246936,0.0645609054329475,0.1892531978123911,0.16026115238643449,0.20457411692156083,0.20457411692156083,0.1744516250030181,0.0006094351690161437,0.02421527635921296,0.006648691462227894,0.001018592314780904,0.033538044155941193,0.022336934161235063,0.0005107321881565811,0.004489568893495096,0.04188591946285067,0.008307687590861297,0.018372052881847217,0.000861914582526563,0.000861914582526563,0.004729430789230633,0.0009773472030817137,0.002790366127547948,0.002789262745014855,0.0009255260734042427,0.003300938862406228,,0.008415997457471026,0.008417389115409915,0.05972807200825002,0.004702309483222233,0.008127291681766284,0.0005270385263263362,0.0011355973130617216,0.011504295989561179,0.010494781631910838,0.010073610178764038,0.014657958982811466,0.003134256846488499,0.00701606854524685,0.005299517909593929,0.01791535371259912,0.008521033036106046,0.006637010070890404,0.03715539933097995,0.02198855090217318,0.01867771626086085,0.026915852301830426,0.0026216782058871295,0.02356928326791723,0.020595476927527046,0.013060939606198564,0.028975653370004194,0.015446346085392575,0.004188363031582897,0.006901212498214552,0.016072831969988922,0.03163412094816446,0.005440152313921558,0.02568806505456086,0.01762592401262193,0.014713827214079895
